item_id,source_type,image_path,display_name,description,target_group,recommendation_role,normalized_category,product_family,normalized_color,color_detail,color_tone,normalized_pattern,section_theme,article_id,product_code,product_type_name,product_group_name,index_name,index_group_name,section_name,department_name,garment_group_name,image_relative_path
0900859001,catalog,data/processed/demo_images/090/0900859001.jpg,MICHI pool slider,Chimi x H&M. Stay on trend whether you’re poolside or on the beach. These pool shoes have a padded foot strap with smooth leatherette on the outside and soft fabric on the inside. The soles are moulded to follow the contours of your feet and the underneath is patterned for a sturdy grip. Available in two stylish colours and supplied in a transparent drawstring bag. Height of soles 3 cm.,men,shoes,sandals,footwear,grey,grey,medium dusty,solid,men_other,900859001,900859,Sandals,Shoes,Menswear,Menswear,Men Other,Promotion/Other/Offer,Special Offers,090\0900859001.jpg
0900859002,catalog,data/processed/demo_images/090/0900859002.jpg,MICHI pool slider,Chimi x H&M. Stay on trend whether you’re poolside or on the beach. These pool shoes have a padded foot strap with smooth leatherette on the outside and soft fabric on the inside. The soles are moulded to follow the contours of your feet and the underneath is patterned for a sturdy grip. Available in two stylish colours and supplied in a transparent drawstring bag. Height of soles 3 cm.,men,shoes,sandals,footwear,lilac purple,light purple,light,solid,men_other,900859002,900859,Sandals,Shoes,Menswear,Menswear,Men Other,Promotion/Other/Offer,Special Offers,090\0900859002.jpg
0447795001,catalog,data/processed/demo_images/044/0447795001.jpg,Cloud runner,Trainers in scuba fabric and mesh with a rubber section that extends across the foot with lacing and around the back of the heel. Mesh linings and insoles and rubber soles.,men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,447795001,447795,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,044\0447795001.jpg
0447795004,catalog,data/processed/demo_images/044/0447795004.jpg,Cloud runner,Trainers in scuba fabric and mesh with a rubber section that extends across the foot with lacing and around the back of the heel. Mesh linings and insoles and rubber soles.,men,shoes,sneakers,footwear,red,dark red,dark,solid,men_shoes,447795004,447795,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,044\0447795004.jpg
0484212004,catalog,data/processed/demo_images/048/0484212004.jpg,Rex-Runner-09090,"Mesh trainers with wide, wrapover elastic straps at the front and a fixed tongue with a loop. Mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,khaki green,greenish khaki,dark,solid,men_shoes,484212004,484212,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0484212004.jpg
0488697002,catalog,data/processed/demo_images/048/0488697002.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,mole,beige,dusty light,solid,men_shoes,488697002,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697002.jpg
0488697004,catalog,data/processed/demo_images/048/0488697004.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,beige,light beige,dusty light,solid,men_shoes,488697004,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697004.jpg
0488697006,catalog,data/processed/demo_images/048/0488697006.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,blue,dark blue,dark,solid,men_shoes,488697006,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697006.jpg
0488697007,catalog,data/processed/demo_images/048/0488697007.jpg,Nohar.,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,red,dark red,medium,solid,men_shoes,488697007,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697007.jpg
0488697013,catalog,data/processed/demo_images/048/0488697013.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,blue,dark blue,dark,solid,men_shoes,488697013,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697013.jpg
0488697015,catalog,data/processed/demo_images/048/0488697015.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,488697015,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697015.jpg
0488697023,catalog,data/processed/demo_images/048/0488697023.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,blue,dark blue,dark,patterned,men_shoes,488697023,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697023.jpg
0488697024,catalog,data/processed/demo_images/048/0488697024.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,khaki green,greenish khaki,dark,solid,men_shoes,488697024,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697024.jpg
0488697025,catalog,data/processed/demo_images/048/0488697025.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,white,off white,dusty light,stripe,men_shoes,488697025,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697025.jpg
0488697026,catalog,data/processed/demo_images/048/0488697026.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,blue,dark blue,dark,slub,men_shoes,488697026,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697026.jpg
0488697028,catalog,data/processed/demo_images/048/0488697028.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,blue,dark blue,dark,stripe,men_shoes,488697028,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697028.jpg
0488697029,catalog,data/processed/demo_images/048/0488697029.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,white,white,light,mesh,men_shoes,488697029,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697029.jpg
0488697030,catalog,data/processed/demo_images/048/0488697030.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,488697030,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697030.jpg
0488697031,catalog,data/processed/demo_images/048/0488697031.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,488697031,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697031.jpg
0488697038,catalog,data/processed/demo_images/048/0488697038.jpg,Nohar Sneaker,Slip-on trainers with elastic gores in the sides and a loop at the back. Imitation cork insoles and textured rubber soles.,men,shoes,sneakers,footwear,khaki green,greenish khaki,medium dusty,solid,men_shoes,488697038,488697,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,048\0488697038.jpg
0494088002,catalog,data/processed/demo_images/049/0494088002.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,494088002,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088002.jpg
0494088003,catalog,data/processed/demo_images/049/0494088003.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,white,white,light,solid,men_shoes,494088003,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088003.jpg
0494088014,catalog,data/processed/demo_images/049/0494088014.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,brown,dark yellow,medium dusty,solid,men_shoes,494088014,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088014.jpg
0494088017,catalog,data/processed/demo_images/049/0494088017.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,blue,dark blue,dark,solid,men_shoes,494088017,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088017.jpg
0494088019,catalog,data/processed/demo_images/049/0494088019.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,494088019,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088019.jpg
0494088022,catalog,data/processed/demo_images/049/0494088022.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,white,white,light,solid,men_shoes,494088022,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088022.jpg
0494088024,catalog,data/processed/demo_images/049/0494088024.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,494088024,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088024.jpg
0494088025,catalog,data/processed/demo_images/049/0494088025.jpg,Skule sneaker,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",men,shoes,sneakers,footwear,brown,dark yellow,medium dusty,solid,men_shoes,494088025,494088,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,049\0494088025.jpg
0522678003,catalog,data/processed/demo_images/052/0522678003.jpg,Art leather sneaker PQ,"Trainers with lacing at the front, leather linings and insoles and rubber soles.",men,shoes,sneakers,footwear,white,white,light,solid,men_shoes,522678003,522678,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0522678003.jpg
0522678007,catalog,data/processed/demo_images/052/0522678007.jpg,Art leather sneaker PQ,"Trainers with lacing at the front, leather linings and insoles and rubber soles.",men,shoes,sneakers,footwear,grey,light grey,dusty light,solid,men_shoes,522678007,522678,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0522678007.jpg
0522680003,catalog,data/processed/demo_images/052/0522680003.jpg,Daniel runner,"Trainers in mesh with with imitation leather details, a rubber print and lacing at the front. Mesh linings and insoles and fluted rubber soles. Height of soles 2.5 cm.",men,shoes,sneakers,footwear,blue,dark blue,dark,solid,men_shoes,522680003,522680,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0522680003.jpg
0522680004,catalog,data/processed/demo_images/052/0522680004.jpg,Daniel runner,"Trainers in mesh with with imitation leather details, a rubber print and lacing at the front. Mesh linings and insoles and fluted rubber soles. Height of soles 2.5 cm.",men,shoes,sneakers,footwear,white,white,light,solid,men_shoes,522680004,522680,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0522680004.jpg
0529321001,catalog,data/processed/demo_images/052/0529321001.jpg,Tommen(1),"Hi-tops with a padded edge and tongue, and lacing at the front. Mesh linings and insoles.",men,shoes,sneakers,footwear,beige,dark beige,dark,solid,men_shoes,529321001,529321,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0529321001.jpg
0529321002,catalog,data/processed/demo_images/052/0529321002.jpg,Tommen(1),"Hi-tops with a padded edge and tongue, and lacing at the front. Mesh linings and insoles.",men,shoes,sneakers,footwear,brown,yellowish brown,dark,solid,men_shoes,529321002,529321,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0529321002.jpg
0529321003,catalog,data/processed/demo_images/052/0529321003.jpg,Tommen(1),"Hi-tops with a padded edge and tongue, and lacing at the front. Mesh linings and insoles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,529321003,529321,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,052\0529321003.jpg
0533518001,catalog,data/processed/demo_images/053/0533518001.jpg,Willow PQ,"Trainers in suede with mesh details, lacing at the front, elastic gores in the sides and a loop front and back. Fabric linings and insoles and rubber soles.",men,shoes,sneakers,footwear,mole,beige,dusty light,solid,men_shoes,533518001,533518,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0533518001.jpg
0533518002,catalog,data/processed/demo_images/053/0533518002.jpg,Willow PQ,"Trainers in suede with mesh details, lacing at the front, elastic gores in the sides and a loop front and back. Fabric linings and insoles and rubber soles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,533518002,533518,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0533518002.jpg
0533518005,catalog,data/processed/demo_images/053/0533518005.jpg,Willow PQ,"Trainers in suede with mesh details, lacing at the front, elastic gores in the sides and a loop front and back. Fabric linings and insoles and rubber soles.",men,shoes,sneakers,footwear,khaki green,dark green,dark,solid,men_shoes,533518005,533518,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0533518005.jpg
0533665001,catalog,data/processed/demo_images/053/0533665001.jpg,Cecil,"Suede trainers with leather details and lacing at the front. Leather and mesh linings, mesh insoles and fluted rubber soles.",men,shoes,sneakers,footwear,grey,grey,dusty light,solid,men_shoes,533665001,533665,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0533665001.jpg
0538358001,catalog,data/processed/demo_images/053/0538358001.jpg,Henry court PQ,"Trainers with lacing at the front, leather linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sneakers,footwear,white,white,light,solid,men_shoes,538358001,538358,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0538358001.jpg
0538358010,catalog,data/processed/demo_images/053/0538358010.jpg,Henry court PQ,"Trainers with lacing at the front, leather linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sneakers,footwear,grey,light grey,dusty light,solid,men_shoes,538358010,538358,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0538358010.jpg
0538358013,catalog,data/processed/demo_images/053/0538358013.jpg,Henry court PQ,"Trainers with lacing at the front, leather linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,538358013,538358,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0538358013.jpg
0538358016,catalog,data/processed/demo_images/053/0538358016.jpg,Henry court PQ,"Trainers with lacing at the front, leather linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sneakers,footwear,white,white,light,solid,men_shoes,538358016,538358,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0538358016.jpg
0538358018,catalog,data/processed/demo_images/053/0538358018.jpg,Henry court PQ,"Trainers with lacing at the front, leather linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sneakers,footwear,grey,light grey,dusty light,solid,men_shoes,538358018,538358,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0538358018.jpg
0538358019,catalog,data/processed/demo_images/053/0538358019.jpg,Henry court PQ,"Trainers with lacing at the front, leather linings and insoles and thermoplastic rubber (TPR) soles.",men,shoes,sneakers,footwear,black,black,dark,solid,men_shoes,538358019,538358,Sneakers,Shoes,Menswear,Menswear,Men Shoes,Shoes,Shoes,053\0538358019.jpg
